sentence,label
"Bu olay böylece hem toplumsal belleğe hem de kişilerin belleğine sadece bir şiddet eylemi olarak değil, aynı zamanda kişilere ve topluma mesaj gönderme, isteklerini, beklentilerini dile getirme, kendini ifade etme biçimi olarak işlenir.",0
"Kendi hakkında o kadar az konuşurdu ki, her şey mümkündü!..",0
Farklı bir siyasal kadro izlenimi vermeye çalışıyorlardı ve halkın bir bölümü buna kanıyordu.,0
Bu süreç anne ile çocuk arasında bir tür bağımlı ilişkinin gelişmesine neden olmuş ve annede ciddi kaygılar oluşmuş.,0
"AB'nin müzakerelerde her bölüm için ihtiyaç duyabileceği ve Konferans'a Türkiye tarafından temin edilecek bilgilere ek olarak, Türkiye'nin bölümlerden birinin geçici olarak kapatılmasından sonra dahi, müktesebata uyum ve müktesebatın hayata geçirilmesi çalışmalarına dair düzenli olarak ayrıntılı ve yazılı bilgi vermeye devam etmesi gerekecektir.",0
"Güneş saati, yaklaşık 1.20 m. yüksekliğindeki yivli bir antik sütunce üzerine oturtularak madeni çemberle kuşatılmıştır.",0
Çünkü fellahlarından tut da büyük otellerine kadar her şeyini bilirdim.,0
"Madem hissediyordum, o halde hislerimin gösterdiği yolda yürümeliydim.",0
Mevsimlerin bizim âşıklarımız olduklarını bilmezdim,0
"Küçük taburelerde oturulup mekâna giren çıkan insanları fotoğraflarken, içeri Sevda ve Tenten girer.",0
"Ben de, ""Sonsuza kadar yaşayacağımı mı sanıyorsunuz"" diyorum.",0
Evlilik ise sonradan oluşan ve aileye göre yapaylık gösteren bir sistem.,0
Eti kuşbaşı doğrayın ve kısık ateşte kendi suyu ile yaklaşık 40 dakika pişirin.,0
"Dalgınlıkları cezalandırılmaz, kardeşlerini en küçük hatalarında sopalayan babası onun kılına dokunmazdı.",0
Orada başıma gelecek herhangi bir şey konusunda Askeriye dışındaki herhangi bir insan müdahale edemezdi.,0
"Bir de anne olduğunda, kocası için değil ama evladı için önemli bir varlık olarak kabul edilmesi söz konusu…",0
Belki bunu ibret alarak bir daha hiç kimse sevenleri ayırmaya kalkmazdı.,1
Bu durum daha sonra Osmanlıların halkın birliğini sağlamasını kolaylaştıracaktır.,0
"Basit satın alma siparişinden ihaleye kadar geniş bir alanda, farklı tedarik yöntemlerini içeren uygulamalar kullanmak mümkündür.",0
"Nasıl yaşanır bir otel odasında, ben yapamazdım demiştim: Beni bir otel odasında yaşamaya zorlayın, bir süre sonra ölürüm.",1
"1970'lerden bu yana, dünya ekonomisinde küreselleşme eğilimlerinin güçlenmeye başlamasına paralel olarak, en çok tartışılan konulardan biri, Çokuluslu Şirketlerin (ÇUŞ) talepleriyle, ulusal devletlerin egemenlik hakları arasındaki uyum sorunu oldu.",0
"Çok değil, bundan 6-7 yıl öncesinde ABD buralarda tozu dumana henüz katmadığı sıralarda, ""Bunlar Irak gibi olalım isterler""i liberal ağızlardan çok duyardık.",0
"Bu, Celâl'in uzun zamandır gazeteye yeni yazı göndermediğinin açık bir işareti olduğu gibi, başka bir şeyin gizli bir işareti de olabilirdi.",0
Arkasından bir sigortacı dürtüsü ile sektörümüze ne gibi çıkarlar sağlayacağı ve ne tür riskler doğuracağı düşüncesi aklımıza geldi.,0
"Yalan söyleyecek halleri yok ya' Bu uyduruk davadan da, 10 ay tutuklu kaldıktan sonra beraat etmiştir.",0
"Eski yazdıklarımdan bir sayfa çıkarıp yanyana koydum evet belli bir benzerlik vardı şaşırtıcı bir benzerlik ama aynı insanın elinden çıkmış denemezdi, diğer yazı sanki tuhaf bir hezeyanla yazılmış gibiydi, emin olmak için ilk okuduğum sayfayı aynı telâşı ve hezeyanı hissetmeye çalışarak bir kere de ben yazdım.",0
"Ne masallardaki iç içe açılan kırk odayı anımsatan hazinelerle dolu gizemli odaların büyüsü, ne özenle hazırlanmış; günlerce önceden pişirilip kotarılmış, hepsinde o aynı garip koku olan tatlılar, yemekler, ne eline tutuşturulacak ortası delik iki buçuk kuruş, ne Tango'yu okşama -hatta bazan yıkama- izni, ne saray ve şehzade masalları, ne de komşu çocuklarıyla oynanacak oyunların hayali; içinin sıkıntısını dağıtamazdı.",0
Bir erkeğin 40'a yakın ya da fazla kadın alması İslâm'dan önceki cahiliyet devrine ait bir olaydı.,0
"Trabzonspor'da alışılmışın dışında bu yıl yabancı sayısının arttığına da dikkat çeken kaptan Hami, ""Önemli olan uyum ve birbirine saygı.",0
Nihat Abi'nin kanı da olabilirdi tabii.,0
"- Hayır, onu söylemek istemiyorum, derken bir sigara yaktı, bana sundu, almadım, çünkü içmiyordum, daha doğrusu içemezdim memur maaşıyla.",0
Kolumuzdan tutup sınır dışı etseler ne yaparız?,0
"a. Özellikle başarısızlık nedeniyle ortaya çıkan terkleri azaltmak için, belli bir süre ""otomatik sınıf geçme"" yöntemi denenebilir.",1
"Teokrasinin, demokratik ve milli cumhuriyet anlayışımızla çeliştiğini tanıtan değerleri izlemek isterdik.",1
"Zira o zamanlar Türkiye'de, bizim ekipten başka kışın dağlara çıkan hiç kimse yoktu.",0
"Osmanlı sarayında sadrazam, vaktiyle sultanın peşkirci basısı olmuş olabilirdi.",0
"Bir amatör filozof olarak ortalarda dolaşıp, herkese durumuna uygun bir söz söylediğim yıllarım...",0
"Jeolojik çığırlarda bu tür oluşumlar kalsiyum karbonatların suların dibine çökelmesinden sonra söz konusu çökeltiler henüz kayalara dönüşmeden (diagenesis), üzerlerine İVİgC03 çökelmesiyle oluştuğu gibi, kalsiyum karbonatların kayalara dönüşmesi süreci bittikten sonra meydana gelen ve fiziksel-kimyasal süreçlerle oluşan gözeneklere, kırıklara, boşluklara MgC03'ün dolmasıyla da meydana gelmektedirler.",0
"Azize Hanım'ın en küçüğü Fatma'yla anlaşamıyorlar, aralarında pek az yaş farkı olmasına rağmen ne zaman oyuna başlasalar, birbirlerinin saçlarını yolmadan, elbiselerini paralamadan, en azından bir bardak suyu yüzlerine fırlatmadan işin sonunu getiremiyorlardı.",0
"Ben bu tür bir ihtiyaç için çözüm olabilecek tüm şıkların ilgilileriyle tanıştım, ihtiyaç olduğunda yararlanabileceğime dair söz aldım.",0
"Karl Loewenstein'in yaşayan anayasalar olarak nitelendirdiği garantiste anayasalar bir kez ulus tarafından kabul edildikten sonra yalnız hukuksal açıdan geçerli değil, aynı zamanda hem yöneticilerin hem de yönetilenlerin kurallarına sadakatle uygun davrandıkları gerçek anayasalardır.",0
Ş.PANSO: Ne sanırdın küçük dostum?,0
"Michel Piccoli ile güzelim Romy Schneider'in başrollerinde olduğu bu filmi, Sautet'nin tüm değerlerinin aksini savunan bir sinemada, Hollywood'un aksiyon dolu mutlu son sinemasında Richard Gere ve Sharon Stone'la yeniden çekmek de bu acımasız dünyanın bize yapacağı en zalim ve kaba şakalardan biri olmalıydı.",1
"Bu çalışmada, geliştirilmekte olan Algılanan Sosyal Destek Ölçeği tanıtılmış ve ASDÖ'nün benzer ölçekler geçerliliği için Harter tarafından 1985 yılında geliştirilmiş olan Çocuklar ve Ergenler için Sosyal Destek ölçeği kullanılmıştır.",0
"- Evet evet, bundan benim de kuşkum yok.",0
"Bu durumun ise, gelir dağılımını etkileyeceği açıktır.",0
"""Keşke emseydi; çünkü duyduğuma göre anne sütüyle büyüyen çocuk daha sağlıklı olurmuş.""",1
"Çünkü bu bölge aynı zamanda ""Doğal Yaşlı Orman"".",0
"Ama ben tırtım, anla be Ayben'; diyerek borç para isterdi.",0
Gideceğimiz yer ise epeyce uzak.,0
"Saçlarını omuz hizasına kadar uzattığı için, bir de uzun sakalı olsaydı iyice kısa gözükecekti belki.",1
Herhangi bir konuda başarılı olmak için şu üç formülü iyi bilmek gerektiğini söylerdi.,0
"İngiliz Times gazetesinin haberine göre, ""İnsan Biyolojisi Yıllıkları""nda yayımlanan araştırmada, ABD'lilerden ortalama olarak erkeklerde 4.7, kadınlarda ise 5.7 santimetre daha uzun olan Hollandalıların dünyanın en uzun boylu milleti olduğu belirtildi.",0
"1996 yılında İstanbul'da yaşayan işsiz kadınlar ve ev kadınları ile yapılan bir araştırmada kadınların %60'ının yarım günlük, %40'ının ise tam günlük işleri tercih etmiş olmaları bu saptamayı doğrulamaktadır.",0
"Birçok hayvanın vücudu, bulundukları ortamla o kadar uyumlu renk ve desenlere sahiptir ki ayırt etmekte zorlanırsınız.",0
"Humeyni'nin halkı adım adım devrime götüren faaliyetleri sürerken Şah, ""Ak Devrim""i yürürlüğe sokmuş, halkın iktidara karşı ayaklanmasındaki ekonomik sebepleri ortadan kaldıracağı yolundaki taahhüdü ile derebeylik sistemine son vererek, işçilere fabrikalardan hisse verdiğini, toprak reformunun yapılmaya başlandığını, seçim reformları yasasının yürürlüğe konulduğunu duyurmuştu.",0
"Sarmaklarımın kesin sayısı olamazdı, oynumdaki ılık zincir.",0
"Bu konuda, şimdilik hesaplı kitaplı bir şey söylemenin imkânı yok, çünkü bu son dereci geniş bir konu, ama bir tür Kültürel Keynes'çilik öneriyorum.",0
"Kırım Hanı, imamının yalvarmalarını dinleseydi, tarih başka türlü olacaktı...",1
"Kimi yaptığı eserin halkın iradesinin çok önemli olmadığını düşünenlerce duvara asılmasından mutlu olurken, kimi halkın isteklerini çizmeyi tercih ediyor.",0
"Kur'an-ı Kerim'de, aynı zamanda Hz.",0
Belirli bir zaman sonra kapağı fırlatıp atacak kadar artar.,0
"Ama biraz daha dikkatlice bakınca işin, insanı iliklerine kadar ürperten alçakça vahametini anlamakta gecikmedim: Çocuk orada fotoğraf çektirmek için durmaktaydı ve birisi, imparatorluğunuzdan, yani özgürlüğünüzden kopup düşkünlüğün pençesine savrulmuş balinayı, sizi, bir fırsat, bir oyuncak gibi kullanmaktaydı.",0
Bu aşamada iki hastalık bilinmektedir: WWF eksikliği ve trombositlerde WWF ile bağlantıyı kuran glikoprotein lb reseptör eksikliği bunun sonunda detektif trombosit adezyonu ve kanama bozukluğu gelişir.,0
Oldum olası sevmezdi tek kanatlı kuşlar gibi çırpınmayı...,0
"Oysa kendi dindarlık ölçülerine uygun kişilerle evlenselerdi, ikisi de mutlu ve uyumlu olurlardı.",1
"Hüsrev Bey, torununun, elini tutup yanağına bastırmasından rahatsız olmuştu, kendisine dokunulmasından hoşlanmazdı.",0
Ege'nin sularında denize girseydim.,1
"Ziya Gökalp'ın kafası ise sistemin Birinci Cihan Harbine raslayan devresinde nazari ve ideal bir Türk milliyeti ile meşgul olmuş, bu nazari olarak düşünülen topluluğun bir millet vasfını kazanabilmesi için lazım gelen şartlar üzerinde durmamıştır.",0
"Haberde, STASI'nin yaklaşık 3 bin 500 ""gayriresmi görevli""nin yaklaşık yüzde 5'ini yabancıların oluşturduğu, bunlar arasında çok sayıda Türk bulunduğu iddia edildi.",0
"Oysa, 'nasılsın' da olabilirdi pekâlâ.",1
"De Soto'nun izahatından sonra söz alan Başbakan Talat, Türkiye'nin Avrupa Birliği üyesi olduktan sonra Türk askerinin adadan çekilmesine ilişkin bir gözden geçirme mekanizmasının planda yer almasını onaylamadıklarını belirtti.",0
Ramo yakalanacağı korkusuyla titredi; son bir güçle kaçıp kurtulabilirdi.,0
Belki o da bir heykel vücuda getirebilirdi.,0
İftar sofralarında yalnız kalamazdık.,0
"İngiltere, Avusturya ve AB Komisyonu yetkililerinin ise çalışmalarına sabaha kadar devam edeceklerini açıkladı.",0
"Her gece en az bir kere uğrar, hepimizin çarpılacağını, bizim gibiler yüzünden memleketin bu halde olduğunu, başımıza taş yağacağını, cehennemde nasıl yanacağımızı büyük harflerle anlatır.",0
"Çocukluğumuzda etrafta bize savaşı anımsatan izler yoktu, çevremizde savaşta sakat kalmış insanlar da görmezdik, ama yaşananlar, savaşa dair anlatılanlar bizi savaş psikolojisine sokuyordu.",0
"Yolun şekli değiştikçe başı dönen ve midesi bulanan bir kişi, nasıl araba kullanabilirdi ki?",0
"Robotlar parçalanmadı, buhar makineleri parçalandı; Orhan Kemal'in Eskici ve Oğulları'nda hikâye ettiği gibi, zenaatten sanayiye geçerken küçük hayatlar parçalandı; yine Orhan Kemal'in Bereketli Topraklar Üzerinde romanında hikâye ettiği gibi, tarımla sanayi arasındaki bölgeye düşen insanlardan kimisi uyum sağladı, kimisi koluna bacağına kadar parçalandı; sonuçta hayat katarı hep yürüdü, insan-teknoloji-üretim üçgeni yıpratıcı ve geliştirici bir tarih güzergâhı oldu ama bazı, şeyler, meselâ insan-iktidar ilişkisi parçalanamadı, yok edilemedi.",0
"Şöyle ki: Bilimsel bir önermenin geçerli olup olmadığını irdeleyen insan aklı, n-tane olayda önermenin doğrulandığını görse bile, n+1'inci olayda aynı, benzer ya da beklenen sonucu alacağından emin olamaz.",1
Gözaltında iki kanama daha geçireceğini o zaman henüz bilmiyorsun.,0
Bu amaçla yapılan tüylülük ölçümlerinin sonuçları Tablo Vl'da gösterilmiştir.Ring ipliklerinin kops ve bobin formundaki ölçümleri sonuçları deneysel çalışmanın birinci bölümünde elde edilen sonuçlar ile uyum göstermektedir.,0
Bu saldırıyı sadece bir savaş ilanı olarak kabul edebilirdik.,0
Cemaleddin Afgani yi yakından tanırdım.,0
Tüm öğrencilerin yaklaşık %96'sı halen verilen burs ya da öğrenim kredisi miktarını yeterli bulmamaktadır.,0
"Bugüne kadar beş müzik albümü çıkaran Baykal'la, Bob Dylan ve Everest Yayınları'ndan çıkan kitabı ""Bob Dylan"" hakkında konuştuk.",0
"Çadıra fotoğraflamak amaçlı gittiğim ilk günler de kuyrukta daha kimse yokken, kuyruğun başlangıç noktasında beklemeye başlardım.",0
"""Lea ergenlik çağındaki genç kızların tutkularını ve onların nasıl bir tür amorf ve Sapphic ve çalkantılı ve müthiş ve dehşet dolu olduğunu anlıyor.""",0
"Daha güçlü olmak için yapılan fiziksel çalışmaların, gösterilen çabaların sigarayla yok edilmesine göz yumamam.",0
"Gülmeliydim o anda, bu korkuyu dağıtmanın başka yolu yoktu.",0
Bu durum karşısında bu önemli meseleye elbet uzak kalamazdık.,0
"Özetle şu söylenebilir ki; milliyetçilik, kapitalizm ve sanayi devrimiyle yaklaşık eşanlı ortaya çıkmış, kollektif kimlik ihtiyacına cevap veren ana ideolojik perspektif olarak, genel kapitalizm ve sanayi devriminin tüm gelişim aşamalarına ""intibak"" etmiş, soyut, daha zor ""edinilebilir"" ögelerin ön plana çıktığı bir iç evrim de yaşamıştır.",0
Eskiciler bilirdi ki; en çok okunmuş gazeteyi o gölgeler biriktirir.,0
Böyle böyle hayatımız bir tanıtım filmine dönüşüyor ve bu film ev yapımı ise ilk fırsatta başarılı bir reklam şirketine devrediliyor.,0
"Onları bitpazarlarının köhneliği, toztoprağı içinde yapayalnız, aç biilâç yaşamaya terk edemezdi.",0
"Zamanında bana doğru dürüst bir isim koysalardı, adımı yüksek sesle, gururla, anlamını bilerek haykıracaktım.",1
"O halde piyasaya, yani bireyin inisiyatifine güvenmek zorundayız.",0
"Şişmanlatan besinlerin varlığına olan batıl inanış, şişmanlamaya yol açan gerçek mekanizmaların ve tabii aynı zamanda Obezite'nin Salgına dönüşmesine yol açan nedenlerin anlaşılmasını engellemektir.",0
"Daha da önemlisi, bu kasaba gözlerden o kadar uzaktı ki, kimse onu yeniden kaçırmaya kalkmazdı.",0
Bu aynı zamanda öğrencilerin diğer öğrencilerle birlikte çalışmaları ve öğrenmeleri için bir fırsat sunmak ile ilgilidir.,0
"Bu durumda karşıtı olsa olsa ""gayrimedeni"" olabilir.",0
"Yanında yürüdüğüm boyu hemen hemen benimle aynı -o kısa değil ben uzunum- olan, çok güzel kokan bu delikanlıyla, az önce tanışıp bilmediğim bir eve gitmekteyken, ne düşünebilirdim?",0
"Bırakın kitaplar, resimler onların o güzel beyinlerinin özgür olabildiği yegane yerlerden biri olarak kalsın.",0
Barış'ada bir sorsalar ben bilirim ben bilirim,0
"Türkiye'de özellikle 1970'lerin kutuplaşmış siyasal ortamında, tartışma aynı tür insanların biraraya geldiği ayrı mekânlarda gerçekleşirdi.",0
Yüksekliğe bağlı hız değişimi 50 ve 100 m 1er için hesaplanmış ve bulunan değerlerin hız basamaklarına göre esme sayıları belirlenmiştir.,0
Bu kadar ufak bir yer için fazla popüler olduğundan insan popülasyonu biraz can sıkmıyor değil.,0
"Revaçta olan ""Özgür bir devlette özgür bir Kilise"" sloganının ""hiçbir şekilde Kilise'nin üstün misyonu ile bağdaştırılamayacağını"" söylüyordu.",0
"Bunlar, hem Almanların beğenmediği işleri bayıla bayıla yapar, hem de fazla ücret talepleri olmazdı.",0
"Seçimlerden birinci parti olarak çıksaydı altına gireceği ekonomik yükün aynı olacağı ve iktidardan kaçınamayacak bir parti konumunda bulunacağı düşünülerek SHP'nin sorunu ciddi çözümlemeler, gerçekçi yaklaşımlar ve somut önerilerle ele alması, tartışması ve bu konuda ""inisiyatif"" kazanması gerekir.",1
Söz konusu alanda otobüslerin belirli yerleşim noktalarına gidebilmesi gerekmekte ve belediye otobüslerine en kısa zamanda gidebilecekleri yolu yapmak istemektedir.,0
"Her şeye kıyar, sigarasına kıyamazdı, filitresiz Yeni Harman içiyordu o zamanlar.",0
"O halde, 2. kategoridekilere aydın demek gerekecek.",0
"Bu alıntı, aynı zamanda, ataerkil kapitalizme pazarlık etmenin kadınlar için neden zorunlu bir varoluş koşulu olduğuna da ışık tutmaktadır.",0
